,index,codex,place,gender,hill_size_x,team,season,hill_size_y,k-point,meter value,gate factor,wind factor,type,date,id,training
1269,1,3253,"Iron Mountain, MI (USA)",Men,133.0,0,2018,133,120.0,1.8,7.2,9.0,1,2018-02-11,2018JP3253RL,0
1270,88,3251,Breitenberg-Rastbüchl (GER),Men,78.0,0,2018,87,74.0,2.2,,,3,2018-02-11,2018JP3251RL,0
1271,93,3249,Breitenberg-Rastbüchl (GER),Women,78.0,0,2018,87,74.0,2.2,,,3,2018-02-11,2018JP3249RL,0
1272,31,3216,Brotterode (GER),Women,117.0,0,2018,117,105.0,1.8,7.2,8.1,1,2018-02-16,2018JP3216RL,0
1273,28,3218,Brotterode (GER),Women,117.0,0,2018,117,105.0,1.8,7.2,8.1,1,2018-02-17,2018JP3218RL,0
1274,29,3217,Brotterode (GER),Men,117.0,0,2018,117,105.0,1.8,7.2,8.1,1,2018-02-18,2018JP3217RL,0
1275,34,3215,Brotterode (GER),Men,117.0,0,2018,117,105.0,1.8,7.2,8.1,1,2018-02-18,2018JP3215RL,0
1276,103,3245,Villach (AUT),Men,98.0,0,2018,98,90.0,2.0,,,3,2018-02-24,2018JP3245RL,0
1277,106,3244,Villach (AUT),Women,98.0,0,2018,98,90.0,2.0,,,3,2018-02-24,2018JP3244RL,0
1278,61,3199,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,1,2018-02-24,2018JP3199RL,0
1279,98,3247,Villach (AUT),Men,98.0,0,2018,98,90.0,2.0,,,3,2018-02-25,2018JP3247RL,0
1280,100,3246,Villach (AUT),Women,98.0,0,2018,98,90.0,2.0,,,3,2018-02-25,2018JP3246RL,0
1281,59,3200,Klingenthal (GER),Men,140.0,0,2018,140,125.0,1.8,7.56,10.8,1,2018-02-25,2018JP3200RL,0
1282,17,3140,Lahti (FIN),Men,130.0,0,2018,130,116.0,1.8,7.56,8.46,0,2018-03-02,2018JP3140RLQ,0
1283,125,3033,Rasnov (ROU),Women,97.0,0,2018,97,90.0,2.0,7.0,8.0,0,2018-03-02,2018JP3033RLQ,0
1284,49,3205,Rena (NOR),Men,139.0,0,2018,139,124.0,1.8,7.56,10.8,1,2018-03-03,2018JP3205RL,0
1285,15,3141,Lahti (FIN),Men,130.0,1,2018,130,116.0,1.8,7.56,8.46,0,2018-03-03,2018JP3141RL,0
1286,129,3031,Rasnov (ROU),Women,97.0,0,2018,97,90.0,2.0,7.0,8.0,0,2018-03-03,2018JP3031RL,0
1287,46,3206,Rena (NOR),Men,139.0,0,2018,139,124.0,1.8,7.56,10.8,1,2018-03-04,2018JP3206RL,0
1288,13,3142,Lahti (FIN),Men,130.0,0,2018,130,116.0,1.8,7.56,8.46,0,2018-03-04,2018JP3142RL,0
1289,126,3032,Rasnov (ROU),Women,97.0,0,2018,97,90.0,2.0,7.0,8.0,0,2018-03-04,2018JP3032RLQ,0
1290,127,3032,Rasnov (ROU),Women,97.0,0,2018,97,90.0,2.0,7.0,8.0,0,2018-03-04,2018JP3032RL,0
1291,52,3082,Oslo (NOR),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2018-03-09,2018JP3082RLQ,0
1292,76,3187,Zakopane (POL),Men,140.0,0,2018,134,125.0,1.8,7.56,10.8,1,2018-03-10,2018JP3187RL,0
1293,50,3083,Oslo (NOR),Men,134.0,1,2018,134,120.0,1.8,7.24,9.9,0,2018-03-10,2018JP3083RL,0
1294,73,3188,Zakopane (POL),Men,140.0,0,2018,134,125.0,1.8,7.56,10.8,1,2018-03-11,2018JP3188RL,0
1295,10,3144,Oslo (NOR),Women,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2018-03-11,2018JP3144RL,0
1296,21,3135,Oslo (NOR),Men,134.0,0,2018,134,120.0,1.8,7.24,9.9,0,2018-03-11,2018JP3135RL,0
1297,48,3084,Lillehammer (NOR),Men,140.0,0,2018,140,123.0,1.8,7.56,9.9,0,2018-03-12,2018JP3084RLQ,0
1298,46,3085,Lillehammer (NOR),Men,140.0,0,2018,140,123.0,1.8,7.56,9.9,0,2018-03-13,2018JP3085RL,0
1299,44,3086,Trondheim/Oslo (NOR),Men,140.0,0,2018,140,124.0,1.8,7.56,10.8,0,2018-03-14,2018JP3086RLQ,0
1300,42,3087,Trondheim/Oslo (NOR),Men,140.0,0,2018,138,124.0,1.8,7.56,10.8,0,2018-03-15,2018JP3087RL,0
1301,41,3088,Vikersund (NOR),Men,240.0,0,2018,240,200.0,1.2,8.64,14.4,0,2018-03-16,2018JP3088RLQ,0
1302,83,3260,Falun (SWE),Men,100.0,0,2018,100,90.0,2.0,5.4,5.76,3,2018-03-17,2018JP3260RL,0
1303,86,3258,Falun (SWE),Women,100.0,0,2018,100,90.0,2.0,5.4,5.76,3,2018-03-17,2018JP3258RL,0
1304,71,3189,Chaikovsky (RUS),Men,140.0,0,2018,140,125.0,1.8,7.56,9.36,1,2018-03-17,2018JP3189RL,0
1305,39,3089,Vikersund (NOR),Men,240.0,1,2018,240,200.0,1.2,8.64,14.4,0,2018-03-17,2018JP3089RL,0
1306,37,3090,Vikersund (NOR),Men,240.0,0,2018,240,200.0,1.2,8.64,14.4,0,2018-03-18,2018JP3090RL,0
1307,35,3091,Planica (SLO),Men,240.0,0,2018,240,200.0,1.2,8.64,14.4,0,2018-03-22,2018JP3091RLQ,0
1308,7,3146,Oberstdorf (GER),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,0,2018-03-23,2018JP3146RLQ,0
1309,33,3092,Planica (SLO),Men,240.0,0,2018,240,200.0,1.2,8.64,14.4,0,2018-03-23,2018JP3092RL,0
1310,5,3147,Oberstdorf (GER),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,0,2018-03-24,2018JP3147RL,0
1311,31,3093,Planica (SLO),Men,240.0,1,2018,240,200.0,1.2,8.64,14.4,0,2018-03-24,2018JP3093RL,0
1312,2,3148,Oberstdorf (GER),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,0,2018-03-25,2018JP3148RLQ,0
1313,3,3148,Oberstdorf (GER),Women,106.0,0,2018,106,95.0,2.0,7.0,8.0,0,2018-03-25,2018JP3148RL,0
1314,29,3094,Planica (SLO),Men,240.0,0,2018,240,200.0,1.2,8.64,14.4,0,2018-03-25,2018JP3094RL,0
1315,57,3154,Villach (AUT),Men,98.0,0,2019,98,90.0,2.0,,,3,2018-07-07,2019JP3154RL,0
1316,60,3153,Villach (AUT),Women,98.0,0,2019,98,90.0,2.0,,,3,2018-07-07,2019JP3153RL,0
1317,104,3151,Kranj (SLO),Men,109.0,0,2019,109,100.0,1.8,7.0,8.0,1,2018-07-07,2019JP3151RL,0
1318,52,3156,Villach (AUT),Men,98.0,0,2019,98,90.0,2.0,,,3,2018-07-08,2019JP3156RL,0
1319,54,3155,Villach (AUT),Women,98.0,0,2019,98,90.0,2.0,,,3,2018-07-08,2019JP3155RL,0
1320,102,3152,Kranj (SLO),Men,109.0,0,2019,109,100.0,1.8,7.0,8.0,1,2018-07-08,2019JP3152RL,0
1321,77,3138,Szczyrk (POL),Men,106.0,0,2019,106,95.0,2.0,,,3,2018-07-14,2019JP3138RL,0
1322,80,3137,Szczyrk (POL),Women,106.0,0,2019,106,95.0,2.0,,,3,2018-07-14,2019JP3137RL,0
1323,72,3140,Szczyrk (POL),Men,106.0,0,2019,106,95.0,2.0,,,3,2018-07-15,2019JP3140RL,0
1324,74,3139,Szczyrk (POL),Women,106.0,0,2019,106,95.0,2.0,,,3,2018-07-15,2019JP3139RL,0
1325,1091,3027,Wisla (POL),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,2,2018-07-20,2019JP3027RLQ,
1326,1092,3002,Wisla (POL),Men,134.0,1,2019,134,120.0,1.8,7.24,9.9,2,2018-07-21,2019JP3002RL,
1327,1093,3003,Wisla (POL),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,2,2018-07-22,2019JP3003RL,
1328,1095,3029,Hinterzarten (GER),Women,108.0,0,2019,108,95.0,2.0,7.0,8.4,2,2018-07-27,2019JP3029RLQ,
1329,1094,3028,Hinterzarten (GER),Men,108.0,0,2019,108,95.0,2.0,7.0,8.4,2,2018-07-27,2019JP3028RLQ,
1330,1097,3007,Hinterzarten (GER),Women,108.0,0,2019,108,95.0,2.0,7.0,8.4,2,2018-07-28,2019JP3007RL,
1331,1096,3006,Hinterzarten (GER),Men,108.0,0,2019,108,95.0,2.0,7.0,8.4,2,2018-07-28,2019JP3006RL,
1332,1098,3030,Einsiedeln (SUI),Men,117.0,0,2019,117,105.0,1.8,6.32,7.29,2,2018-08-03,2019JP3030RLQ,
1333,1099,3009,Einsiedeln (SUI),Men,117.0,0,2019,117,105.0,1.8,6.32,7.29,2,2018-08-04,2019JP3009RL,
1334,1100,3010,Courchevel (FRA),Women,135.0,0,2019,135,125.0,1.8,8.82,12.6,2,2018-08-10,2019JP3010RL,
1335,1101,3041,Courchevel (FRA),Men,135.0,0,2019,135,125.0,1.8,8.82,12.6,2,2018-08-11,2019JP3041RLQ,
1336,1102,3011,Courchevel (FRA),Men,135.0,0,2019,135,125.0,1.8,8.82,12.6,2,2018-08-11,2019JP3011RL,
1337,115,3141,Szczyrk (POL),Men,106.0,0,2019,106,95.0,2.0,6.36,7.0,1,2018-08-17,2019JP3141RL,0
1338,120,3013,Frenstat (CZE),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-08-17,2019JP3013RLQ,0
1339,121,3013,Frenstat (CZE),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-08-17,2019JP3013RL,0
1340,112,3142,Wisla (POL),Men,134.0,0,2019,106,120.0,1.8,7.23,9.9,1,2018-08-18,2019JP3142RL,0
1341,116,3014,Frenstat (CZE),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-08-18,2019JP3014RLQ,0
1342,117,3014,Frenstat (CZE),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-08-18,2019JP3014RL,0
1343,77,3183,Frenstat (CZE),Men,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-08-19,2019JP3183RL,0
1344,1113,3016,Hakuba (JPN),Men,131.0,0,2019,131,120.0,1.8,8.82,10.8,2,2018-08-24,2019JP3016RL,
1345,1114,3017,Hakuba (JPN),Men,131.0,0,2019,131,120.0,1.8,8.82,10.8,2,2018-08-25,2019JP3017RL,
1346,82,3181,Stams (AUT),Men,115.0,0,2019,115,105.0,1.8,7.2,10.44,1,2018-09-08,2019JP3181RL,0
1347,1115,3018,Chaikovsky (RUS),Mix,140.0,1,2019,140,125.0,1.8,7.56,9.36,2,2018-09-08,2019JP3018RL,
1348,79,3182,Stams (AUT),Men,115.0,0,2019,115,105.0,1.8,7.2,10.44,1,2018-09-09,2019JP3182RL,0
1349,1117,3019,Chaikovsky (RUS),Women,140.0,0,2019,140,125.0,1.8,7.56,9.36,2,2018-09-09,2019JP3019RL,
1350,84,3180,Midtstubakken (NOR),Men,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-09-15,2019JP3180RL,0
1351,95,3173,Midtstubakken (NOR),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-09-15,2019JP3173RL,0
1352,67,3146,Rasnov (ROU),Men,97.0,0,2019,97,90.0,2.0,7.0,8.0,3,2018-09-15,2019JP3146RL,0
1353,70,3145,Rasnov (ROU),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,3,2018-09-15,2019JP3145RL,0
1354,86,3179,Midtstubakken (NOR),Women,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-09-16,2019JP3179RL,0
1355,93,3174,Midtstubakken (NOR),Men,106.0,0,2019,106,95.0,2.0,7.0,8.0,1,2018-09-16,2019JP3174RL,0
1356,62,3148,Rasnov (ROU),Men,97.0,0,2019,97,90.0,2.0,7.0,8.0,3,2018-09-16,2019JP3148RL,0
1357,64,3147,Rasnov (ROU),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,3,2018-09-16,2019JP3147RL,0
1358,109,3143,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,7.56,10.8,1,2018-09-22,2019JP3143RL,0
1359,1123,3021,Rasnov (ROU),Men,97.0,0,2019,97,90.0,2.0,7.0,8.0,2,2018-09-22,2019JP3021RL,
1360,106,3144,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,7.56,10.8,1,2018-09-23,2019JP3144RL,0
1361,1125,3022,Rasnov (ROU),Men,97.0,0,2019,97,90.0,2.0,7.0,8.0,2,2018-09-23,2019JP3022RL,
1362,100,3171,Klingenthal (GER),Men,140.0,0,2019,140,125.0,1.8,7.56,10.8,1,2018-09-29,2019JP3171RL,0
1363,1127,3037,Hinzenbach (AUT),Men,90.0,0,2019,90,85.0,2.0,4.8,7.0,2,2018-09-29,2019JP3037RLQ,
1364,97,3172,Klingenthal (GER),Men,140.0,0,2019,140,125.0,1.8,7.56,10.8,1,2018-09-30,2019JP3172RL,0
1365,1129,3024,Hinzenbach (AUT),Men,90.0,0,2019,90,85.0,2.0,4.8,7.0,2,2018-09-30,2019JP3024RL,
1366,1132,3039,Klingenthal (GER),Women,140.0,0,2019,140,125.0,1.8,7.67,10.8,2,2018-10-02,2019JP3039RLQ,
1367,1131,3038,Klingenthal (GER),Men,140.0,0,2019,140,125.0,1.8,7.67,10.8,2,2018-10-02,2019JP3038RLQ,
1368,99,3086,Wisla (POL),Men,134.0,0,2019,134,120.0,1.8,7.24,10.8,0,2018-11-16,2019JP3086RLQ,0
1369,97,3087,Wisla (POL),Men,134.0,1,2019,134,120.0,1.8,7.24,10.8,0,2018-11-17,2019JP3087RL,0
1370,95,3088,Wisla (POL),Men,134.0,0,2019,134,120.0,1.8,7.24,10.8,0,2018-11-18,2019JP3088RL,0
1371,93,3090,Ruka (FIN),Men,142.0,0,2019,142,120.0,1.8,9.54,11.7,0,2018-11-24,2019JP3090RL,0
1372,91,3091,Ruka (FIN),Men,142.0,0,2019,142,120.0,1.8,9.54,11.7,0,2018-11-25,2019JP3091RLQ,0
1373,92,3091,Ruka (FIN),Men,142.0,0,2019,142,120.0,1.8,9.54,11.7,0,2018-11-25,2019JP3091RL,0
1374,172,3042,Lillehammer (NOR),Women,98.0,0,2019,98,90.0,2.0,7.0,8.0,0,2018-11-29,2019JP3042RLQ,0
1375,90,3092,Nizhny Tagil (RUS),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,0,2018-11-30,2019JP3092RLQ,0
1376,170,3043,Lillehammer (NOR),Women,98.0,0,2019,98,90.0,2.0,7.0,8.0,0,2018-11-30,2019JP3043RL,0
1377,88,3093,Nizhny Tagil (RUS),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,0,2018-12-01,2019JP3093RL,0
1378,167,3044,Lillehammer (NOR),Women,98.0,0,2019,98,90.0,2.0,7.0,8.0,0,2018-12-01,2019JP3044RLQ,0
1379,168,3044,Lillehammer (NOR),Women,98.0,0,2019,98,90.0,2.0,7.0,8.0,0,2018-12-01,2019JP3044RL,0
1380,85,3094,Nizhny Tagil (RUS),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,0,2018-12-02,2019JP3094RLQ,0
1381,86,3094,Nizhny Tagil (RUS),Men,134.0,0,2019,134,120.0,1.8,7.24,9.9,0,2018-12-02,2019JP3094RL,0
1382,165,3045,Lillehammer (NOR),Women,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2018-12-02,2019JP3045RLQ,0
1383,166,3045,Lillehammer (NOR),Women,140.0,0,2019,140,123.0,1.8,7.56,9.9,0,2018-12-02,2019JP3045RL,0
1384,74,3194,Lillehammer (NOR),Men,140.0,0,2019,140,123.0,1.8,7.56,9.9,1,2018-12-08,2019JP3194RL,0
1385,71,3195,Lillehammer (NOR),Men,140.0,0,2019,140,123.0,1.8,7.56,9.9,1,2018-12-09,2019JP3195RL,0
1386,47,3197,Notodden (NOR),Women,98.0,0,2019,98,90.0,2.0,,,3,2018-12-14,2019JP3197RL,0
1387,50,3196,Notodden (NOR),Men,98.0,0,2019,98,90.0,2.0,,,3,2018-12-14,2019JP3196RL,0
1388,84,3095,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,0,2018-12-14,2019JP3095RLQ,0
1389,162,3051,Premanon (FRA),Women,90.0,0,2019,90,81.0,2.0,7.0,8.0,0,2018-12-14,2019JP3051RLQ,0
1390,43,3222,Ruka (FIN),Men,142.0,0,2019,142,120.0,1.8,9.54,11.7,1,2018-12-15,2019JP3222RL,0
1391,42,3199,Notodden (NOR),Women,98.0,0,2019,98,90.0,2.0,,,3,2018-12-15,2019JP3199RL,0
1392,44,3198,Notodden (NOR),Men,98.0,0,2019,98,90.0,2.0,,,3,2018-12-15,2019JP3198RL,0
1393,82,3096,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,0,2018-12-15,2019JP3096RL,0
1394,160,3052,Premanon (FRA),Women,90.0,0,2019,90,81.0,2.0,7.0,8.0,0,2018-12-15,2019JP3052RL,0
1395,41,3223,Ruka (FIN),Men,142.0,0,2019,142,120.0,1.8,9.54,11.7,1,2018-12-16,2019JP3223RL,0
1396,79,3097,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,0,2018-12-16,2019JP3097RLQ,0
1397,80,3097,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,0,2018-12-16,2019JP3097RL,0
1398,157,3053,Premanon (FRA),Women,90.0,0,2019,90,81.0,2.0,7.0,8.0,0,2018-12-16,2019JP3053RLQ,0
1399,158,3053,Premanon (FRA),Women,90.0,0,2019,90,81.0,2.0,7.0,8.0,0,2018-12-16,2019JP3053RL,0
1400,17,3259,"Utah Olympic Park, Park City (USA)",Men,100.0,0,2019,100,90.0,2.0,6.0,6.4,3,2018-12-19,2019JP3259RL,0
1401,20,3258,"Utah Olympic Park, Park City (USA)",Women,100.0,0,2019,100,90.0,2.0,6.0,6.4,3,2018-12-19,2019JP3258RL,0
1402,12,3261,"Utah Olympic Park, Park City (USA)",Men,100.0,0,2019,100,90.0,2.0,6.0,6.4,3,2018-12-20,2019JP3261RL,0
1403,14,3260,"Utah Olympic Park, Park City (USA)",Women,100.0,0,2019,100,90.0,2.0,6.0,6.4,3,2018-12-20,2019JP3260RL,0
1404,91,3177,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,1,2018-12-27,2019JP3177RL,0
1405,88,3178,Engelberg (SUI),Men,140.0,0,2019,140,125.0,1.8,7.56,10.44,1,2018-12-28,2019JP3178RL,0
1406,78,3098,Oberstdorf (GER),Men,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2018-12-29,2019JP3098RLQ,0
1407,76,3099,Oberstdorf (GER),Men,137.0,0,2019,137,120.0,1.8,7.56,10.8,0,2018-12-30,2019JP3099RL,0
1408,74,3100,Garmisch-Partenkirchen (GER),Men,142.0,0,2019,142,125.0,1.8,7.67,10.44,0,2018-12-31,2019JP3100RLQ,0
1409,72,3101,Garmisch-Partenkirchen (GER),Men,142.0,0,2019,142,125.0,1.8,7.67,10.44,0,2019-01-01,2019JP3101RL,0
1410,70,3102,Innsbruck (AUT),Men,130.0,0,2019,130,120.0,1.8,7.02,9.9,0,2019-01-03,2019JP3102RLQ,0
1411,68,3103,Innsbruck (AUT),Men,130.0,0,2019,130,120.0,1.8,7.02,9.9,0,2019-01-04,2019JP3103RL,0
1412,44,3221,Klingenthal (GER),Men,140.0,0,2019,140,125.0,1.8,7.67,10.8,1,2019-01-06,2019JP3221RL,0
1413,46,3220,Klingenthal (GER),Men,140.0,0,2019,140,125.0,1.8,7.67,10.8,1,2019-01-06,2019JP3220RL,0
1414,64,3105,Bischofshofen (AUT),Men,142.0,0,2019,142,125.0,1.8,4.86,10.8,0,2019-01-06,2019JP3105RL,0
1415,66,3104,Bischofshofen (AUT),Men,142.0,0,2019,142,125.0,1.8,4.86,10.8,0,2019-01-06,2019JP3104RLQ,0
1416,10,3202,Val di Fiemme (ITA),Men,135.0,0,2019,135,120.0,1.8,5.58,10.8,0,2019-01-11,2019JP3202RLQ,0
1417,156,3054,Sapporo (JPN),Women,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-11,2019JP3054RLQ,0
1418,3,3268,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,,,3,2019-01-12,2019JP3268RL,0
1419,9,3263,Bischofshofen (AUT),Men,142.0,0,2019,142,125.0,1.8,4.86,10.8,1,2019-01-12,2019JP3263RL,0
1420,11,3262,Bischofshofen (AUT),Men,142.0,0,2019,142,125.0,1.8,4.86,10.8,1,2019-01-12,2019JP3262RL,0
1421,8,3203,Val di Fiemme (ITA),Men,135.0,0,2019,135,120.0,1.8,5.58,10.8,0,2019-01-12,2019JP3203RL,0
1422,154,3055,Sapporo (JPN),Women,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-12,2019JP3055RL,0
1423,1,3269,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,,,3,2019-01-13,2019JP3269RL,0
1424,6,3204,Val di Fiemme (ITA),Men,135.0,0,2019,135,120.0,1.8,5.58,10.8,0,2019-01-13,2019JP3204RL,0
1425,151,3056,Sapporo (JPN),Women,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-13,2019JP3056RLQ,0
1426,152,3056,Sapporo (JPN),Women,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-13,2019JP3056RL,0
1427,3,3290,Sapporo Okurayama (JPN),Men,137.0,0,2019,137,123.0,1.8,7.45,10.8,1,2019-01-18,2019JP3290RL,0
1428,63,3107,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,7.56,10.8,0,2019-01-18,2019JP3107RLQ,0
1429,149,3058,Zao (JPN),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,0,2019-01-18,2019JP3058RL,0
1430,35,3238,Planica (SLO),Men,102.0,0,2019,102,95.0,2.0,7.0,8.0,3,2019-01-19,2019JP3238RL,0
1431,40,3236,Planica (SLO),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,3,2019-01-19,2019JP3236RL,0
1432,52,3212,Sapporo Okurayama (JPN),Men,137.0,0,2019,137,123.0,1.8,7.45,10.8,1,2019-01-19,2019JP3212RL,0
1433,61,3108,Zakopane (POL),Men,140.0,1,2019,134,125.0,1.8,7.56,10.8,0,2019-01-19,2019JP3108RL,0
1434,148,3059,Zao (JPN),Women,102.0,1,2019,102,95.0,2.0,7.0,8.0,0,2019-01-19,2019JP3059RL,0
1435,0,3292,Sapporo Okurayama (JPN),Men,137.0,0,2019,137,123.0,1.8,7.45,10.8,1,2019-01-20,2019JP3292RL,0
1436,32,3239,Planica (SLO),Men,102.0,0,2019,102,95.0,2.0,7.0,8.0,3,2019-01-20,2019JP3239RL,0
1437,37,3237,Planica (SLO),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,3,2019-01-20,2019JP3237RL,0
1438,59,3109,Zakopane (POL),Men,140.0,0,2019,134,125.0,1.8,7.56,10.8,0,2019-01-20,2019JP3109RL,0
1439,146,3060,Zao (JPN),Women,102.0,0,2019,102,95.0,2.0,7.0,8.0,0,2019-01-20,2019JP3060RL,0
1440,57,3110,Sapporo (JPN),Men,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-25,2019JP3110RLQ,0
1441,25,3240,Planica (SLO),Men,138.0,0,2019,139,125.0,1.8,7.45,9.9,1,2019-01-26,2019JP3240RL,0
1442,55,3111,Sapporo (JPN),Men,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-26,2019JP3111RL,0
1443,144,3062,Rasnov (ROU),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,0,2019-01-26,2019JP3062RL,0
1444,22,3241,Planica (SLO),Men,138.0,0,2019,139,125.0,1.8,7.45,9.9,1,2019-01-27,2019JP3241RL,0
1445,52,3112,Sapporo (JPN),Men,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-27,2019JP3112RLQ,0
1446,53,3112,Sapporo (JPN),Men,137.0,0,2019,137,123.0,1.8,7.4,10.8,0,2019-01-27,2019JP3112RL,0
1447,142,3063,Rasnov (ROU),Women,97.0,0,2019,97,90.0,2.0,7.0,8.0,0,2019-01-27,2019JP3063RL,0
1448,50,3113,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-01,2019JP3113RLQ,0
1449,51,3113,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-01,2019JP3113RL,0
1450,140,3064,Hinzenbach (AUT),Women,90.0,0,2019,90,85.0,2.0,4.8,7.0,0,2019-02-01,2019JP3064RLQ,0
1451,47,3114,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-02,2019JP3114RLQ,0
1452,48,3114,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-02,2019JP3114RL,0
1453,138,3065,Hinzenbach (AUT),Women,90.0,0,2019,90,85.0,2.0,4.8,7.0,0,2019-02-02,2019JP3065RL,0
1454,45,3115,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-03,2019JP3115RLQ,0
1455,46,3115,Oberstdorf (GER),Men,235.0,0,2019,235,200.0,1.2,8.46,14.4,0,2019-02-03,2019JP3115RL,0
1456,135,3066,Hinzenbach (AUT),Women,90.0,0,2019,90,85.0,2.0,4.8,7.0,0,2019-02-03,2019JP3066RLQ,0
1457,136,3066,Hinzenbach (AUT),Women,90.0,0,2019,90,85.0,2.0,4.8,7.0,0,2019-02-03,2019JP3066RL,0
1458,134,3067,Ljubno (SLO),Women,94.0,0,2019,94,85.0,2.0,7.0,8.0,0,2019-02-07,2019JP3067RLQ,0
1459,44,3116,Lahti (FIN),Men,130.0,0,2019,130,116.0,1.8,7.56,9.9,0,2019-02-08,2019JP3116RLQ,0
1460,132,3068,Ljubno (SLO),Women,94.0,0,2019,94,85.0,2.0,7.0,8.0,0,2019-02-08,2019JP3068RL,0
1461,2,3291,"Iron Mountain, MI (USA)",Men,133.0,0,2019,133,120.0,1.8,7.2,9.0,1,2019-02-09,2019JP3291RL,0
1462,27,3245,Rastbuechl (GER),Men,78.0,0,2019,78,74.0,2.2,5.14,4.62,3,2019-02-09,2019JP3245RL,0
1463,30,3244,Rastbuechl (GER),Women,78.0,0,2019,78,74.0,2.2,5.14,4.62,3,2019-02-09,2019JP3244RL,0
1464,55,3210,"Iron Mountain, MI (USA)",Men,133.0,0,2019,133,120.0,1.8,7.2,9.0,1,2019-02-09,2019JP3210RL,0
1465,42,3117,Lahti (FIN),Men,130.0,1,2019,130,116.0,1.8,7.56,9.9,0,2019-02-09,2019JP3117RL,0
1466,130,3069,Ljubno (SLO),Women,94.0,1,2019,94,85.0,2.0,7.0,8.0,0,2019-02-09,2019JP3069RL,0
1467,22,3247,Rastbuechl (GER),Men,78.0,0,2019,78,74.0,2.2,5.14,4.62,3,2019-02-10,2019JP3247RL,0
1468,24,3246,Rastbuechl (GER),Women,78.0,0,2019,78,74.0,2.2,5.14,4.62,3,2019-02-10,2019JP3246RL,0
1469,54,3211,"Iron Mountain, MI (USA)",Men,133.0,0,2019,133,120.0,1.8,7.2,9.0,1,2019-02-10,2019JP3211RL,0
1470,40,3118,Lahti (FIN),Men,130.0,0,2019,130,116.0,1.8,7.56,9.9,0,2019-02-10,2019JP3118RL,0
1471,128,3070,Ljubno (SLO),Women,94.0,0,2019,94,85.0,2.0,7.0,8.0,0,2019-02-10,2019JP3070RL,0
